37UJ,E02005908,730
37UJ,E02005909,860
37UJ,E02005910,700
37UJ,E02005911,1000
37UJ,E02005912,790
37UJ,E02005913,790
37UJ,E02005914,630
37UJ,E02005915,810
37UJ,E02005916,620
37UJ,E02005917,940
37UJ,E02005918,680
37UJ,E02005919,650
37UJ,E02005920,880
00CN,E02001827,680
00CN,E02001828,710
00CN,E02001829,790
00CN,E02001830,890
00CN,E02001831,560
00CN,E02001832,780
00CN,E02001833,640
00CN,E02001834,490
00CN,E02001835,730
00CN,E02001836,720
00CN,E02001837,460
00CN,E02001838,780
00CN,E02001839,510
00CN,E02001840,440
00CN,E02001841,940
00CN,E02001842,620
00CN,E02001843,560
00CN,E02001844,630
00CN,E02001845,620
00CN,E02001846,490
00CN,E02001847,610
00CN,E02001848,480
00CN,E02001849,500
00CN,E02001850,580
00CN,E02001851,560
00CN,E02001852,530
00CN,E02001853,610
00CN,E02001854,530
00CN,E02001855,460
00CN,E02001856,520
00CN,E02001857,500
00CN,E02001858,460
00CN,E02001859,410
00CN,E02001860,470
00CN,E02001861,390
00CN,E02001862,450
00CN,E02001863,380
00CN,E02001864,440
00CN,E02001865,430
00CN,E02001866,370
00CN,E02001867,370
00CN,E02001868,600
00CN,E02001869,380
00CN,E02001870,500
00CN,E02001871,450
00CN,E02001872,440
00CN,E02001873,430
00CN,E02001874,400
00CN,E02001875,420
00CN,E02001876,390
00CN,E02001877,390
00CN,E02001878,410
00CN,E02001879,410
00CN,E02001880,470
00CN,E02001881,440
00CN,E02001882,480
00CN,E02001883,450
00CN,E02001884,450
00CN,E02001885,460
00CN,E02001886,560
00CN,E02001887,410
00CN,E02001888,470
00CN,E02001889,430
00CN,E02001890,630
00CN,E02001891,410
00CN,E02001892,450
00CN,E02001893,540
00CN,E02001894,410
00CN,E02001895,480
00CN,E02001896,380
00CN,E02001897,390
00CN,E02001898,590
00CN,E02001899,780
00CN,E02001900,500
00CN,E02001901,850
00CN,E02001902,550
00CN,E02001903,370
00CN,E02001904,520
00CN,E02001905,560
00CN,E02001906,610
00CN,E02001907,550
00CN,E02001908,390
00CN,E02001909,410
00CN,E02001910,440
00CN,E02001911,490
00CN,E02001912,480
00CN,E02001913,550
00CN,E02001914,590
00CN,E02001915,550
00CN,E02001916,510
00CN,E02001917,460
00CN,E02001918,640
00CN,E02001919,560
00CN,E02001920,520
00CN,E02001921,560
00CN,E02001922,400
00CN,E02001923,540
00CN,E02001924,550
00CN,E02001925,640
00CN,E02001926,610
00CN,E02001927,490
00CN,E02001928,520
00CN,E02001929,480
00CN,E02001930,730
00CN,E02001931,630
00CN,E02001932,460
00CN,E02001933,560
00CN,E02001934,670
00CN,E02001935,610
00CN,E02001936,690
00CN,E02001937,480
00CN,E02001938,670
00CN,E02001939,500
00CN,E02001940,690
00CN,E02001941,480
00CN,E02001942,610
00CN,E02001943,540
00CN,E02001944,590
00CN,E02001945,480
00CN,E02001946,680
00CN,E02001947,430
00CN,E02001948,540
00CN,E02001949,520
00CN,E02001950,570
00CN,E02001951,480
00CN,E02001952,470
00CN,E02001953,570
00CN,E02001954,470
00CN,E02001955,540
00CN,E02001956,600
00CN,E02001957,580
00CQ,E02001958,560
00CQ,E02001959,580
00CQ,E02001960,510
00CQ,E02001961,460
00CQ,E02001962,510
00CQ,E02001963,570
00CQ,E02001964,440
00CQ,E02001965,620
00CQ,E02001966,450
00CQ,E02001967,630
00CQ,E02001968,550
00CQ,E02001969,510
00CQ,E02001970,500
00CQ,E02001971,620
00CQ,E02001972,400
00CQ,E02001973,490
00CQ,E02001974,620
00CQ,E02001975,610
00CQ,E02001976,580
00CQ,E02001977,470
00CQ,E02001978,580
00CQ,E02001979,600
00CQ,E02001980,720
00CQ,E02001981,410
00CQ,E02001982,640
00CQ,E02001983,600
00CQ,E02001984,580
00CQ,E02001985,450
00CQ,E02001986,490
00CQ,E02001987,540
00CQ,E02001988,410
00CQ,E02001989,610
00CQ,E02001990,680
00CQ,E02001991,770
00CQ,E02001992,500
00CQ,E02001993,520
00CQ,E02001994,600
00CQ,E02001995,510
00CQ,E02001996,440
00CQ,E02001997,690
00CQ,E02001998,760
00CQ,E02001999,560
00CR,E02002000,490
00CR,E02002001,520
00CR,E02002002,640
00CR,E02002003,530
00CR,E02002004,510
00CR,E02002005,500
00CR,E02002006,510
00CR,E02002007,540
00CR,E02002008,760
00CR,E02002009,460
00CR,E02002010,440
00CR,E02002011,640
00CR,E02002012,460
00CR,E02002013,630
00CR,E02002014,490
00CR,E02002015,590
00CR,E02002016,480
00CR,E02002017,510
00CR,E02002018,670
00CR,E02002019,490
00CR,E02002020,620
00CR,E02002021,480
00CR,E02002022,540
00CR,E02002023,650
00CR,E02002024,510
00CR,E02002025,540
00CR,E02002026,670
00CR,E02002027,830
00CR,E02002028,570
00CR,E02002029,600
00CR,E02002030,550
00CR,E02002031,560
00CR,E02002032,530
00CR,E02002033,590
00CR,E02002034,590
00CR,E02002035,670
00CR,E02002036,470
00CR,E02002037,590
00CR,E02002038,560
00CR,E02002039,680
00CR,E02002040,750
00CR,E02002041,660
00CR,E02002042,650
00CS,E02002043,510
00CS,E02002044,530
00CS,E02002045,490
00CS,E02002046,470
00CS,E02002047,450
00CS,E02002048,610
00CS,E02002049,550
00CS,E02002050,550
00CS,E02002051,460
00CS,E02002052,470
00CS,E02002053,560
00CS,E02002054,580
00CS,E02002055,470
00CS,E02002056,430
00CS,E02002057,480
00CS,E02002058,500
00CS,E02002059,490
00CS,E02002060,450
00CS,E02002061,450
00CS,E02002062,420
00CS,E02002063,520
00CS,E02002064,520
00CS,E02002065,470
00CS,E02002066,470
00CS,E02002067,540
00CS,E02002068,430
00CS,E02002069,490
00CS,E02002070,450
00CS,E02002071,510
00CS,E02002072,530
00CS,E02002073,480
00CS,E02002074,530
00CS,E02002075,490
00CS,E02002076,650
00CS,E02002077,500
00CS,E02002078,610
00CS,E02002079,490
00CS,E02002080,500
00CT,E02002081,630
00CT,E02002082,490
00CT,E02002083,640
00CT,E02002084,470
00CT,E02002085,490
00CT,E02002086,490
00CT,E02002087,480
00CT,E02002088,500
00CT,E02002089,660
00CT,E02002090,670
00CT,E02002091,590
00CT,E02002092,600
00CT,E02002093,620
00CT,E02002094,800
00CT,E02002095,720
00CT,E02002096,740
00CT,E02002097,750
00CT,E02002098,660
00CT,E02002099,910
00CT,E02002100,680
00CT,E02002101,600
00CT,E02002102,670
00CT,E02002103,670
00CT,E02002104,1070
00CT,E02002105,910
00CT,E02002106,870
00CT,E02002107,990
00CT,E02002108,930
00CT,E02002109,900
00CU,E02002110,610
00CU,E02002111,490
00CU,E02002112,610
00CU,E02002113,550
00CU,E02002114,530
00CU,E02002115,470
00CU,E02002116,640
00CU,E02002117,560
00CU,E02002118,470
00CU,E02002119,550
00CU,E02002120,640
00CU,E02002121,460
00CU,E02002122,480
00CU,E02002123,500
00CU,E02002124,530
00CU,E02002125,500
00CU,E02002126,430
00CU,E02002127,460
00CU,E02002128,530
00CU,E02002129,560
00CU,E02002130,490
00CU,E02002131,680
00CU,E02002132,470
00CU,E02002133,550
00CU,E02002134,520
00CU,E02002135,470
00CU,E02002136,510
00CU,E02002137,730
00CU,E02002138,610
00CU,E02002139,470
00CU,E02002140,460
00CU,E02002141,700
00CU,E02002142,470
00CU,E02002143,450
00CU,E02002144,740
00CU,E02002145,470
00CU,E02002146,550
00CU,E02002147,470
00CU,E02002148,580
00CW,E02002149,540
00CW,E02002150,560
00CW,E02002151,540
00CW,E02002152,470
00CW,E02002153,480
00CW,E02002154,510
00CW,E02002155,460
00CW,E02002156,510
00CW,E02002157,630
00CW,E02002158,500
00CW,E02002159,520
00CW,E02002160,580
00CW,E02002161,520
00CW,E02002162,630
00CW,E02002163,470
00CW,E02002164,390
00CW,E02002165,560
00CW,E02002166,460
00CW,E02002167,570
00CW,E02002168,450
00CW,E02002169,670
00CW,E02002170,510
00CW,E02002171,490
00CW,E02002172,460
00CW,E02002173,450
00CW,E02002174,630
00CW,E02002175,470
00CW,E02002176,540
00CW,E02002177,470
00CW,E02002178,600
00CW,E02002179,680
00CW,E02002180,500
00CW,E02002181,470
00CW,E02002182,500
00GA,E02002905,680
00GA,E02002906,570
00GA,E02002907,540
00GA,E02002908,650
00GA,E02002909,590
00GA,E02002910,550
00GA,E02002911,700
00GA,E02002912,730
00GA,E02002913,740
00GA,E02002914,600
00GA,E02002915,640
00GA,E02002916,560
00GA,E02002917,590
00GA,E02002918,660
00GA,E02002919,520
00GA,E02002920,680
00GA,E02002921,530
00GA,E02002922,700
00GA,E02002923,640
00GA,E02002924,620
00GA,E02002925,610
00GA,E02002926,590
00GA,E02002927,690
00GF,E02002928,670
00GF,E02002929,680
00GF,E02002930,600
00GF,E02002931,820
00GF,E02002932,560
00GF,E02002933,680
00GF,E02002934,700
00GF,E02002935,590
00GF,E02002936,590
00GF,E02002937,740
00GF,E02002938,540
00GF,E02002939,570
00GF,E02002940,570
00GF,E02002941,580
00GF,E02002942,970
00GF,E02002943,780
00GF,E02002944,510
00GF,E02002945,600
00GF,E02002946,600
00GF,E02002947,630
00GF,E02002948,530
00GF,E02002949,540
00GF,E02002950,540
00GG,E02006008,640
00GG,E02006009,610
00GG,E02006010,650
00GG,E02006011,660
00GG,E02006012,670
00GG,E02006013,700
00GG,E02006014,590
00GG,E02006015,550
00GG,E02006016,700
00GG,E02006017,600
00GG,E02006018,610
00GG,E02006019,540
00GG,E02006020,700
00GG,E02006021,710
00GG,E02006022,730
00GG,E02006023,600
00GG,E02006024,570
00GG,E02006025,570
00GG,E02006026,660
00GG,E02006027,670
00GG,E02006028,670
00GG,E02006029,580
00GG,E02006030,600
00GG,E02006031,590
00GG,E02006032,620
00GG,E02006033,640
00GG,E02006034,750
00GG,E02006035,650
00GG,E02006036,630
00GG,E02006037,720
00GG,E02006038,670
00GG,E02006039,650
00GG,E02006040,680
00GG,E02006041,600
00GG,E02006042,620
00GG,E02006043,620
00GG,E02006044,610
00GG,E02006045,560
00GG,E02006046,620
00GL,E02002951,580
00GL,E02002952,490
00GL,E02002953,500
00GL,E02002954,490
00GL,E02002955,450
00GL,E02002956,510
00GL,E02002957,590
00GL,E02002958,490
00GL,E02002959,460
00GL,E02002960,590
00GL,E02002961,450
00GL,E02002962,450
00GL,E02002963,470
00GL,E02002964,490
00GL,E02002965,420
00GL,E02002966,370
00GL,E02002967,420
00GL,E02002968,600
00GL,E02002969,480
00GL,E02002970,480
00GL,E02002971,560
00GL,E02002972,480
00GL,E02002973,530
00GL,E02002974,550
00GL,E02002975,670
00GL,E02002976,520
00GL,E02002977,490
00GL,E02002978,460
00GL,E02002979,470
00GL,E02002980,620
00GL,E02002981,570
00GL,E02002982,430
00GL,E02002983,780
00GL,E02002984,770
41UB,E02006118,710
41UB,E02006119,550
41UB,E02006120,590
41UB,E02006121,590
41UB,E02006122,560
41UB,E02006123,640
41UB,E02006124,510
41UB,E02006125,540
41UB,E02006126,610
41UB,E02006127,830
41UB,E02006128,610
41UB,E02006129,510
41UB,E02006130,580
41UC,E02006131,660
41UC,E02006132,580
41UC,E02006133,640
41UC,E02006134,680
41UC,E02006135,740
41UC,E02006136,740
41UC,E02006137,540
41UC,E02006138,540
41UC,E02006139,480
41UC,E02006140,590
41UC,E02006141,500
41UC,E02006142,790
41UC,E02006143,760
41UC,E02006144,510
41UC,E02006145,750
41UD,E02006146,670
41UD,E02006147,770
41UD,E02006148,810
41UD,E02006149,550
41UD,E02006150,810
41UD,E02006151,600
41UD,E02006152,750
41UD,E02006153,780
41UD,E02006154,660
41UD,E02006155,550
41UD,E02006156,820
41UD,E02006157,600
41UE,E02006158,680
41UE,E02006159,540
41UE,E02006160,550
41UE,E02006161,680
41UE,E02006162,570
41UE,E02006163,520
41UE,E02006164,490
41UE,E02006165,530
41UE,E02006166,640
41UE,E02006167,480
41UE,E02006168,530
41UE,E02006169,480
41UE,E02006170,660
41UE,E02006171,590
41UE,E02006172,750
41UE,E02006173,790
41UF,E02006174,690
41UF,E02006175,610
41UF,E02006176,690
41UF,E02006177,640
41UF,E02006178,590
41UF,E02006179,610
41UF,E02006180,590
41UF,E02006181,530
41UF,E02006182,730
41UF,E02006183,750
41UF,E02006184,660
41UF,E02006185,570
41UF,E02006186,670
41UF,E02006187,720
41UG,E02006188,640
41UG,E02006189,680
41UG,E02006190,620
41UG,E02006191,850
41UG,E02006192,700
41UG,E02006193,690
41UG,E02006194,580
41UG,E02006195,760
41UG,E02006196,530
41UG,E02006197,540
41UG,E02006198,670
41UG,E02006199,750
41UG,E02006200,520
41UG,E02006201,850
41UG,E02006202,720
41UG,E02006203,580
41UH,E02006204,530
41UH,E02006205,740
41UH,E02006206,540
41UH,E02006207,610
41UH,E02006208,550
41UH,E02006209,640
41UH,E02006210,640
41UH,E02006211,700
41UH,E02006212,630
41UH,E02006213,600
41UH,E02006214,560
41UH,E02006215,620
41UH,E02006216,690
41UK,E02006217,620
41UK,E02006218,520
41UK,E02006219,650
41UK,E02006220,590
41UK,E02006221,760
41UK,E02006222,580
41UK,E02006223,540
41UK,E02006224,780
41UK,E02006225,710
41UK,E02006226,650
44UB,E02006468,680
44UB,E02006469,570
44UB,E02006470,560
44UB,E02006471,710
44UB,E02006472,580
44UB,E02006473,640
44UB,E02006474,680
44UC,E02006475,620
44UC,E02006476,520
44UC,E02006477,820
44UC,E02006478,790
44UC,E02006479,520
44UC,E02006480,560
44UC,E02006481,560
44UC,E02006482,650
44UC,E02006483,490
44UC,E02006484,620
44UC,E02006485,880
44UC,E02006486,620
44UC,E02006487,520
44UC,E02006488,590
44UC,E02006489,610
44UC,E02006490,590
44UC,E02006491,530
44UD,E02006492,680
44UD,E02006493,790
44UD,E02006494,560
44UD,E02006495,700
44UD,E02006496,620
44UD,E02006497,600
44UD,E02006498,730
44UD,E02006499,780
44UD,E02006500,620
44UD,E02006501,610
44UD,E02006502,640
44UD,E02006503,770
44UE,E02006504,840
44UE,E02006505,690
44UE,E02006506,630
44UE,E02006507,730
44UE,E02006508,800
44UE,E02006509,640
44UE,E02006510,730
44UE,E02006511,780
44UE,E02006512,660
44UE,E02006513,790
44UE,E02006514,680
44UE,E02006515,700
44UE,E02006516,750
44UE,E02006517,760
44UE,E02006518,690
44UF,E02006519,780
44UF,E02006520,880
44UF,E02006521,720
44UF,E02006522,860
44UF,E02006523,690
44UF,E02006524,600
44UF,E02006525,700
44UF,E02006526,680
44UF,E02006527,780
44UF,E02006528,650
44UF,E02006529,640
44UF,E02006530,840
44UF,E02006531,520
44UF,E02006532,880
44UF,E02006533,660
47UB,E02006696,850
47UB,E02006697,730
47UB,E02006698,660
47UB,E02006699,650
47UB,E02006700,700
47UB,E02006701,930
47UB,E02006702,660
47UB,E02006703,830
47UB,E02006704,690
47UB,E02006705,660
47UB,E02006706,600
47UB,E02006707,870
47UB,E02006708,590
47UB,E02006709,760
47UC,E02006710,640
47UC,E02006711,760
47UC,E02006712,810
47UC,E02006713,630
47UC,E02006714,690
47UC,E02006715,710
47UC,E02006716,580
47UC,E02006717,680
47UC,E02006718,630
47UC,E02006719,710
47UC,E02006720,630
47UD,E02006721,830
47UD,E02006722,580
47UD,E02006723,580
47UD,E02006724,500
47UD,E02006725,610
47UD,E02006726,620
47UD,E02006727,680
47UD,E02006728,690
47UD,E02006729,670
47UD,E02006730,560
47UD,E02006731,620
47UD,E02006732,730
47UD,E02006733,710
47UE,E02006734,710
47UE,E02006735,490
47UE,E02006736,990
47UE,E02006737,660
47UE,E02006738,550
47UE,E02006739,600
47UE,E02006740,630
47UE,E02006741,1260
47UE,E02006742,560
47UE,E02006743,600
47UE,E02006744,610
47UE,E02006745,700
47UE,E02006746,710
47UE,E02006747,920
47UF,E02006748,720
47UF,E02006749,610
47UF,E02006750,600
47UF,E02006751,600
47UF,E02006752,950
47UF,E02006753,740
47UF,E02006754,820
47UF,E02006755,820
47UF,E02006756,830
47UF,E02006757,740
47UF,E02006758,720
47UF,E02006759,600
47UF,E02006760,660
47UF,E02006761,530
47UF,E02006762,690
47UF,E02006763,720
47UF,E02006764,620
47UF,E02006765,630
47UF,E02006766,780
47UG,E02006767,650
47UG,E02006768,630
47UG,E02006769,670
47UG,E02006770,520
47UG,E02006771,650
47UG,E02006772,580
47UG,E02006773,570
47UG,E02006774,610
47UG,E02006775,530
47UG,E02006776,760
47UG,E02006777,670
47UG,E02006778,630
47UG,E02006779,620
47UG,E02006780,570
00JA,E02003237,710
00JA,E02003238,680
00JA,E02003239,710
00JA,E02003240,820
00JA,E02003241,630
00JA,E02003242,590
00JA,E02003243,480
00JA,E02003244,480
00JA,E02003245,510
00JA,E02003246,510
00JA,E02003247,560
00JA,E02003248,600
00JA,E02003249,540
00JA,E02003250,520
00JA,E02003251,810
00JA,E02003252,600
00JA,E02003253,550
00JA,E02003254,850
00JA,E02003255,630
00JA,E02003256,840
00JA,E02003257,520
00KA,E02003258,850
00KA,E02003259,600
00KA,E02003260,510
00KA,E02003261,650
00KA,E02003262,540
00KA,E02003263,620
00KA,E02003264,950
00KA,E02003265,630
00KA,E02003266,550
00KA,E02003267,550
00KA,E02003268,600
00KA,E02003269,640
00KA,E02003270,620
00KA,E02003271,770
00KA,E02003272,480
00KA,E02003273,590
00KA,E02003274,430
00KA,E02003275,460
00KA,E02003276,480
00KA,E02003277,510
00KA,E02003278,550
00KB,E02003616,900
00KB,E02003617,840
00KB,E02003618,680
00KB,E02003619,840
00KB,E02003620,720
00KB,E02003621,770
00KB,E02003622,570
00KB,E02003623,1110
00KB,E02003624,660
00KB,E02003625,530
00KB,E02003626,840
00KB,E02003627,620
00KB,E02003628,540
00KB,E02003629,540
00KB,E02003630,560
00KB,E02003631,650
00KB,E02003632,640
00KB,E02003633,620
00KB,E02003634,740
00KB,E02003635,780
00KC,E02003599,750
00KC,E02003600,690
00KC,E02003601,770
00KC,E02003602,790
00KC,E02003603,670
00KC,E02003604,710
00KC,E02003605,760
00KC,E02003606,840
00KC,E02003607,820
00KC,E02003608,710
00KC,E02003609,790
00KC,E02003610,840
00KC,E02003611,840
00KC,E02003612,780
00KC,E02003613,700
00KC,E02003614,860
00KC,E02003615,930
00KC,E02003636,860
00KC,E02003637,800
00KC,E02003638,830
00KC,E02003639,610
00KC,E02003640,740
00KC,E02003641,910
00KC,E02003642,590
00KC,E02003643,750
00KC,E02003644,660
00KC,E02003645,670
00KC,E02003646,620
00KC,E02003647,620
00KC,E02003648,580
00KC,E02003649,780
00KC,E02003650,770
00KC,E02003651,720
00KF,E02003279,630
00KF,E02003280,580
00KF,E02003281,590
00KF,E02003282,620
00KF,E02003283,600
00KF,E02003284,550
00KF,E02003285,590
00KF,E02003286,830
00KF,E02003287,610
00KF,E02003288,490
00KF,E02003289,710
00KF,E02003290,610
00KF,E02003291,590
00KF,E02003292,480
00KF,E02003293,530
00KF,E02003294,730
00KF,E02003295,660
00KG,E02003296,730
00KG,E02003297,580
00KG,E02003298,620
00KG,E02003299,850
00KG,E02003300,690
00KG,E02003301,590
00KG,E02003302,560
00KG,E02003303,560
00KG,E02003304,590
00KG,E02003305,680
00KG,E02003306,1050
00KG,E02003307,540
00KG,E02003308,680
00KG,E02003309,690
00KG,E02003310,590
00KG,E02003311,620
00KG,E02003312,610
00KG,E02003313,510
12UB,E02003719,650
12UB,E02003720,700
12UB,E02003721,810
12UB,E02003722,950
12UB,E02003723,740
12UB,E02003724,750
12UB,E02003725,700
12UB,E02003726,870
12UB,E02003727,850
12UB,E02003728,740
12UB,E02003729,750
12UB,E02003730,790
12UB,E02003731,1020
12UC,E02003732,570
12UC,E02003733,700
12UC,E02003734,730
12UC,E02003735,710
12UC,E02003736,720
12UC,E02003737,620
12UC,E02003738,750
12UC,E02003739,780
12UC,E02003740,840
12UC,E02003741,860
12UD,E02003742,560
12UD,E02003743,500
12UD,E02003744,500
12UD,E02003745,540
12UD,E02003746,560
12UD,E02003747,570
12UD,E02003748,500
12UD,E02003749,660
12UD,E02003750,550
12UD,E02003751,600
12UD,E02003752,570
12UE,E02003753,690
12UE,E02003754,850
12UE,E02003755,620
12UE,E02003756,740
12UE,E02003757,730
12UE,E02003758,760
12UE,E02003759,900
12UE,E02003760,560
12UE,E02003761,790
12UE,E02003762,860
12UE,E02003763,820
12UE,E02003764,880
12UE,E02003765,700
12UE,E02003766,720
12UE,E02003767,950
12UE,E02003768,910
12UE,E02003769,800
12UE,E02003770,850
12UE,E02003771,670
12UE,E02003772,850
12UE,E02003773,680
12UE,E02003774,650
12UG,E02003775,870
12UG,E02003776,850
12UG,E02003777,890
12UG,E02003778,820
12UG,E02003779,900
12UG,E02003780,840
12UG,E02003781,880
12UG,E02003782,960
12UG,E02003783,920
12UG,E02003784,1010
12UG,E02003785,860
12UG,E02003786,940
12UG,E02003787,810
12UG,E02003788,1020
12UG,E02003789,800
12UG,E02003790,870
12UG,E02003791,930
12UG,E02003792,840
12UG,E02003793,950
22UB,E02004424,1150
22UB,E02004425,830
22UB,E02004426,800
22UB,E02004427,780
22UB,E02004428,570
22UB,E02004429,670
22UB,E02004430,790
22UB,E02004431,740
22UB,E02004432,770
22UB,E02004433,650
22UB,E02004434,570
22UB,E02004435,530
22UB,E02004436,510
22UB,E02004437,530
22UB,E02004438,480
22UB,E02004439,510
22UB,E02004440,530
22UB,E02004441,530
22UB,E02004442,500
22UB,E02004443,590
22UB,E02004444,890
22UB,E02004445,570
22UC,E02004446,790
22UC,E02004447,810
22UC,E02004448,640
22UC,E02004449,570
22UC,E02004450,800
22UC,E02004451,690
22UC,E02004452,740
22UC,E02004453,540
22UC,E02004454,620
22UC,E02004455,910
22UC,E02004456,610
22UC,E02004457,680
22UC,E02004458,950
22UC,E02004459,770
22UC,E02004460,690
22UC,E02004461,610
22UC,E02004462,600
22UC,E02004463,740
22UD,E02004464,900
22UD,E02004465,870
22UD,E02004466,680
22UD,E02004467,710
22UD,E02004468,1290
22UD,E02004469,800
22UD,E02004470,860
22UD,E02004471,680
22UD,E02004472,890
22UE,E02004473,690
22UE,E02004474,650
22UE,E02004475,700
22UE,E02004476,770
22UE,E02004477,720
22UE,E02004478,590
22UE,E02004479,700
22UE,E02004480,640
22UE,E02004481,520
22UE,E02004482,560
22UE,E02004483,600
22UE,E02004484,560
22UF,E02004485,760
22UF,E02004486,900
22UF,E02004487,650
22UF,E02004488,750
22UF,E02004489,870
22UF,E02004490,580
22UF,E02004491,850
22UF,E02004492,830
22UF,E02004493,710
22UF,E02004494,750
22UF,E02004495,710
22UF,E02004496,960
22UF,E02004497,810
22UF,E02004498,660
22UF,E02004499,890
22UF,E02004500,950
22UF,E02004501,750
22UF,E02004502,800
22UF,E02004503,810
22UF,E02004504,850
22UF,E02004505,670
22UG,E02004506,890
22UG,E02004507,760
22UG,E02004508,810
22UG,E02004509,810
22UG,E02004510,740
22UG,E02004511,610
22UG,E02004512,670
22UG,E02004513,480
22UG,E02004514,780
22UG,E02004515,770
22UG,E02004516,620
22UG,E02004517,660
22UG,E02004518,910
22UG,E02004519,710
22UG,E02004520,690
22UG,E02004521,590
22UG,E02004522,630
22UG,E02004523,600
22UG,E02004524,820
22UG,E02004525,640
22UG,E02004526,670
22UH,E02004527,730
22UH,E02004528,860
22UH,E02004529,880
22UH,E02004530,730
22UH,E02004531,760
22UH,E02004532,820
22UH,E02004533,570
22UH,E02004534,660
22UH,E02004535,610
22UH,E02004536,850
22UH,E02004537,570
22UH,E02004538,900
22UH,E02004539,650
22UH,E02004540,880
22UH,E02004541,840
22UH,E02004542,940
22UH,E02004543,700
22UJ,E02004544,690
22UJ,E02004545,530
22UJ,E02004546,530
22UJ,E02004547,600
22UJ,E02004548,1110
22UJ,E02004549,550
22UJ,E02004550,560
22UJ,E02004551,570
22UJ,E02004552,660
22UJ,E02004553,590
22UJ,E02004554,650
22UK,E02004555,660
22UK,E02004556,890
22UK,E02004557,780
22UK,E02004558,600
22UK,E02004559,770
22UK,E02004560,620
22UK,E02004561,710
22UK,E02004562,670
22UL,E02004563,600
22UL,E02004564,720
22UL,E02004565,730
22UL,E02004566,570
22UL,E02004567,760
22UL,E02004568,770
22UL,E02004569,610
22UL,E02004570,650
22UL,E02004571,720
22UL,E02004572,660
22UN,E02004573,480
22UN,E02004574,520
22UN,E02004575,660
22UN,E02004576,630
22UN,E02004577,690
22UN,E02004578,510
22UN,E02004579,570
22UN,E02004580,530
22UN,E02004581,650
22UN,E02004582,500
22UN,E02004583,590
22UN,E02004584,480
22UN,E02004585,560
22UN,E02004586,490
22UN,E02004587,480
22UN,E02004588,420
22UN,E02004589,490
22UN,E02004590,450
22UQ,E02004591,970
22UQ,E02004592,740
22UQ,E02004593,960
22UQ,E02004594,880
22UQ,E02004595,890
22UQ,E02004596,790
22UQ,E02004597,770
22UQ,E02004598,790
22UQ,E02004599,910
26UB,E02004843,830
26UB,E02004844,660
26UB,E02004845,630
26UB,E02004846,980
26UB,E02004847,670
26UB,E02004848,710
26UB,E02004849,1000
26UB,E02004850,640
26UB,E02004851,640
26UB,E02004852,620
26UB,E02004853,570
26UB,E02004854,640
26UB,E02004855,550
26UC,E02004856,830
26UC,E02004857,930
26UC,E02004858,800
26UC,E02004859,1030
26UC,E02004860,740
26UC,E02004861,960
26UC,E02004862,690
26UC,E02004863,590
26UC,E02004864,1240
26UC,E02004865,700
26UC,E02004866,690
26UC,E02004867,950
26UC,E02004868,640
26UC,E02004869,1060
26UC,E02004870,670
26UC,E02004871,690
26UC,E02004872,820
26UC,E02004873,880
26UC,E02004874,780
26UC,E02004875,670
26UC,E02004876,970
26UC,E02004877,890
26UD,E02004878,780
26UD,E02004879,890
26UD,E02004880,1110
26UD,E02004881,900
26UD,E02004882,890
26UD,E02004883,820
26UD,E02004884,780
26UD,E02004885,1040
26UD,E02004886,870
26UD,E02004887,890
26UD,E02004888,810
26UD,E02004889,730
26UD,E02004890,810
26UD,E02004891,920
26UD,E02004892,730
26UD,E02004893,910
26UD,E02004894,850
26UD,E02004895,810
26UE,E02004896,830
26UE,E02004897,790
26UE,E02004898,670
26UE,E02004899,990
26UE,E02004900,1180
26UE,E02004901,610
26UE,E02004902,680
26UE,E02004903,770
26UE,E02004904,720
26UE,E02004905,1040
26UE,E02004906,710
26UE,E02004907,880
26UE,E02004908,880
26UF,E02004909,710
26UF,E02004910,810
26UF,E02004911,570
26UF,E02004912,720
26UF,E02004913,900
26UF,E02004914,660
26UF,E02004915,650
26UF,E02004916,880
26UF,E02004917,710
26UF,E02004918,800
26UF,E02004919,750
26UF,E02004920,730
26UF,E02004921,900
26UF,E02004922,810
26UF,E02004923,890
26UG,E02004924,1190
26UG,E02004925,1060
26UG,E02004926,1260
26UG,E02004927,990
26UG,E02004928,1260
26UG,E02004929,920
26UG,E02004930,920
26UG,E02004931,830
26UG,E02004932,940
26UG,E02004933,1360
26UG,E02004934,970
26UG,E02004935,1120
26UG,E02004936,1080
26UG,E02004937,1310
26UG,E02004938,1090
26UG,E02004939,800
26UG,E02004940,820
26UG,E02004941,790
26UG,E02004942,890
26UG,E02004943,940
26UH,E02004944,640
26UH,E02004945,830
26UH,E02004946,660
26UH,E02004947,850
26UH,E02004948,640
26UH,E02004949,580
26UH,E02004950,630
26UH,E02004951,530
26UH,E02004952,620
26UH,E02004953,590
26UH,E02004954,630
26UH,E02004955,660
26UJ,E02004956,750
26UJ,E02004957,840
26UJ,E02004958,890
26UJ,E02004959,1110
26UJ,E02004960,1240
26UJ,E02004961,940
26UJ,E02004962,940
26UJ,E02004963,730
26UJ,E02004964,710
26UJ,E02004965,720
26UJ,E02004966,1590
26UJ,E02004967,590
26UK,E02004968,650
26UK,E02004969,800
26UK,E02004970,640
26UK,E02004971,710
26UK,E02004972,830
26UK,E02004973,830
26UK,E02004974,820
